id|creationDate|locationIP|browserUsed|content|length
618475484018|2011-07-26T17:09:29.656+0000|190.96.189.165|Chrome|About Arnold Schwarzenegger,  November 7, 2006, in California's 2006 gAbout Rober|81
618475484019|2011-07-26T17:51:48.739+0000|31.47.223.39|Safari|About Robert Louis Stevenson, he world. He has been greatly admired About |74
618475484020|2011-07-26T17:30:39.968+0000|190.96.189.165|Chrome|thx|3
618475484021|2011-07-27T12:37:44.419+0000|192.33.233.5|Internet Explorer|About Johnny Depp,  many times, winning the Best Actor Awards from the Golden Globes for |89
618475484022|2011-07-26T15:23:08.185+0000|31.216.154.26|Chrome|cool|4
618475484023|2011-07-26T18:09:56.262+0000|190.70.201.109|Chrome|great|5
618475484024|2011-07-28T08:43:48.903+0000|77.244.155.199|Internet Explorer|I see|5
618475484025|2011-07-26T17:58:01.128+0000|109.200.162.181|Internet Explorer|About Arnold Schwarzenegger, orn in on November 17, 2003, to serve the About Al Ca|82
618475484026|2011-07-26T18:05:40.021+0000|190.70.201.109|Chrome|fine|4
618475484027|2011-07-26T17:18:34.814+0000|77.244.155.199|Firefox|thanks|6
687194960766|2011-10-20T01:06:05.256+0000|31.47.223.39|Safari|About Karl Marx, acement byAbout John Peel, ssive rockAbout Lil Wayne, ard f|76
687194960767|2011-10-20T07:16:50.803+0000|190.96.189.165|Chrome|right|5
412317053825|2011-01-05T10:38:01.929+0000|148.235.131.43|Chrome|About Passion and Warfare, k of the album, Vai sums it up as 'Jimi Hendrix meets Jesus Ch|89
412317053826|2011-01-05T12:22:17.791+0000|148.235.131.43|Chrome|LOL|3
412317053827|2011-01-05T12:16:58.783+0000|46.18.150.4|Safari|About Burt Bacharach, -1950s through the 1980s, with lyrics written by Hal David. Many of |90
412317053828|2011-01-05T09:34:15.970+0000|190.96.189.165|Chrome|thanks|6
412317053829|2011-01-06T03:04:28.109+0000|31.216.154.26|Chrome|About Gerald Ford, ocedural terms by the increased role Congress began to play, and by th|89
412317053830|2011-01-05T12:39:56.041+0000|148.235.131.43|Chrome|fine|4
412317053831|2011-01-06T04:16:56.414+0000|190.96.189.165|Chrome|cool|4
412317053832|2011-01-05T17:52:11.290+0000|190.96.189.165|Chrome|cool|4
412317053833|2011-01-05T15:29:55.555+0000|148.235.131.43|Chrome|About Freddie Mercury, een, Somebody to Love, Don't Stop Me NowAbout Psycho Circus, ssings featured a lenticular cove|117
412317053834|2011-01-05T10:40:44.599+0000|31.47.223.39|Safari|About Freddie Mercury, f the 100 greatest singers oAbout Where Is the Love, asy L|81
412317053835|2011-01-06T03:05:38.920+0000|31.216.154.26|Chrome|yes|3
412317053836|2011-01-06T20:56:03.592+0000|31.216.154.26|Chrome|LOL|3
412317053837|2011-01-05T15:23:04.579+0000|190.96.189.165|Chrome|maybe|5
412317053838|2011-01-05T14:25:15.111+0000|31.216.154.26|Chrome|cool|4
412317053839|2011-01-05T12:17:45.252+0000|31.216.154.26|Chrome|About Pakistan, d is a member of the United Nations, the Commonwealth of Nations and|84
412317053840|2011-01-05T12:25:27.021+0000|31.47.223.39|Safari|duh|3
412317053841|2011-01-05T10:38:12.203+0000|31.216.154.26|Chrome|About Elected, y, Austria and Switzerland, and on April 28 in the rest of Europe. It fea|88
412317053842|2011-01-05T12:45:16.231+0000|148.235.131.43|Chrome|About Burt Bacharach,  David. Many of their hits were producAbout Heroes, h|75
687194960788|2011-10-18T16:03:04.881+0000|190.70.201.109|Chrome|yes|3
687194960789|2011-10-18T13:36:01.591+0000|31.171.192.220|Safari|ok|2
687194960790|2011-10-19T12:34:00.726+0000|190.70.201.109|Chrome|great|5
687194960791|2011-10-19T10:46:35.299+0000|190.96.189.165|Chrome|fine|4
687194960792|2011-10-18T22:19:19.098+0000|24.49.203.161|Firefox|great|5
687194960793|2011-10-19T08:01:48.744+0000|192.33.233.5|Internet Explorer|About Garry Kasparov, dely regardeAbout Marlene Dietrich, n-American aAbout J|77
687194960794|2011-10-19T17:45:18.846+0000|109.200.162.181|Internet Explorer|roflol|6
687194960795|2011-10-20T03:47:03.684+0000|109.200.162.181|Internet Explorer|About Bruce Willis,  Heming, withAbout Pharrell Williams, pril 5, 1973)About Under a|84
412317053853|2011-01-05T00:43:14.698+0000|31.47.223.39|Safari|About Charles Gounod, s Faust and Roméo et JuAbout Henry Kissinger, an. A recipient of the About Freddie Mercury, |114
412317053854|2011-01-05T01:01:16.268+0000|31.47.223.39|Safari|About Charles Gounod, st and Roméo et JulAbout Freddie Mercury, with Queen,|75
412317053855|2011-01-05T01:56:21.310+0000|31.216.154.26|Chrome|ok|2
412317053856|2011-01-05T14:42:20.801+0000|31.47.223.39|Safari|fine|4
687194960802|2011-10-18T18:31:06.935+0000|31.171.192.220|Safari|About Garry Kasparov, 1997. Kasparov's ratings achievements includeAbout Jonathan Swift, |89
687194960803|2011-10-19T05:10:22.122+0000|31.47.223.39|Safari|About Garry Kasparov, il Front movement, and joined as a member of TAbout Weird Al Yankovi|90
687194960804|2011-10-20T01:39:10.422+0000|109.200.162.181|Internet Explorer|LOL|3
687194960805|2011-10-19T03:52:38.578+0000|24.49.203.161|Firefox|great|5
687194960806|2011-10-19T05:21:50.308+0000|190.70.201.109|Chrome|I see|5
687194960807|2011-10-19T11:51:39.136+0000|31.171.192.220|Safari|cool|4
412317053865|2011-01-05T13:49:40.685+0000|148.235.131.43|Chrome|About Harrison Ford, cted into About Vulgar Display of Power, ords, on FAbou|76
412317053866|2011-01-05T09:04:53.893+0000|31.216.154.26|Chrome|right|5
412317053867|2011-01-05T22:01:57.132+0000|190.96.189.165|Chrome|no way!|7
412317053868|2011-01-05T13:55:06.245+0000|31.216.154.26|Chrome|About Robert Redford,  (1988), A River About Harrison Ford, . At one point, fAbout Slobodan Milošević, epublic of YugoslAbout Never Lea|135
412317053869|2011-01-06T05:26:04.877+0000|31.47.223.39|Safari|great|5
412317053870|2011-01-05T15:47:31.410+0000|190.96.189.165|Chrome|yes|3
412317053871|2011-01-05T17:12:37.467+0000|31.216.154.26|Chrome|roflol|6
412317053872|2011-01-05T08:48:53.806+0000|31.47.223.39|Safari|About Stan Lee, he corporateAbout Akon, ies and treaAbout Alan Moore,  Nile, The WAbout Th|90
412317053873|2011-01-05T09:29:37.130+0000|31.216.154.26|Chrome|cool|4
412317053874|2011-01-06T08:29:34.761+0000|190.96.189.165|Chrome|no way!|7
412317053875|2011-01-06T00:58:45.183+0000|148.235.131.43|Chrome|fine|4
412317053876|2011-01-05T19:02:44.390+0000|190.96.189.165|Chrome|About Cyndi Lauper, o Billboard HAbout Harrison Ford, nd Jack Ryan About Dick Cheney, g |88
412317053877|2011-01-05T16:22:52.292+0000|190.96.189.165|Chrome|right|5
412317053878|2011-01-05T13:56:08.987+0000|190.96.189.165|Chrome|About Johann Wolfgang von Goethe, vel 1810:About Gioachino Rossini, acred musAbout R|84
412317053879|2011-01-06T01:55:48.145+0000|190.96.189.165|Chrome|About Marlene Dietrich, od filmsAbout Andy Roddick, el and aAbout Nat King|74
412317053880|2011-01-05T16:16:02.278+0000|31.216.154.26|Chrome|good|4
412317053881|2011-01-05T20:36:02.025+0000|31.47.223.39|Safari|thx|3
412317053882|2011-01-06T01:58:27.007+0000|31.47.223.39|Safari|duh|3
412317053883|2011-01-05T23:42:56.962+0000|148.235.131.43|Chrome|roflol|6
412317053884|2011-01-06T00:36:04.145+0000|31.47.223.39|Safari|thanks|6
412317053886|2011-01-04T11:09:10.621+0000|31.47.223.39|Safari|yes|3
412317053887|2011-01-04T21:27:44.649+0000|31.47.223.39|Safari|About Freddie Mercury, ful vocaAbout Andrew Carnegie, rue ragsAbout Louis Armstrong,|84
412317053888|2011-01-05T09:48:31.081+0000|148.235.131.43|Chrome|yes|3
412317053889|2011-01-05T02:01:14.604+0000|31.47.223.39|Safari|About Charlemagne, ae (fathAbout Louis Armstrong, s as an About Chrome Dreams II, udio|86
412317053890|2011-01-05T21:12:33.805+0000|31.216.154.26|Chrome|About Freddie Mercury, c. In 20About John Wayne, nor, incAbout Angelina Jolie,  ro|82
412317053891|2011-01-06T00:59:04.387+0000|190.96.189.165|Chrome|ok|2
412317053892|2011-01-04T22:34:46.771+0000|31.47.223.39|Safari|About Pope Paul VI,  him to About Andrew Carnegie, arnegie About P. G. Wodehouse,  the |87
412317053893|2011-01-04T22:42:28.579+0000|31.47.223.39|Safari|yes|3
412317053894|2011-01-04T18:14:03.179+0000|190.96.189.165|Chrome|About Freddie Mercury,  was a BritisAbout Music from Big Pink, backing of BoAbout Sheer |88
412317053895|2011-01-06T17:48:17.944+0000|31.216.154.26|Chrome|fine|4
412317053896|2011-01-05T10:34:00.312+0000|190.96.189.165|Chrome|LOL|3
412317053897|2011-01-04T21:38:16.868+0000|31.216.154.26|Chrome|roflol|6
412317053898|2011-01-05T05:55:37.182+0000|190.96.189.165|Chrome|About Charlemagne, and waAbout Jules Verne, t tranAbout Katharine Hepburn, io|77
412317053899|2011-01-04T15:53:17.873+0000|148.235.131.43|Chrome|great|5
412317053900|2011-01-04T18:22:20.805+0000|190.96.189.165|Chrome|right|5
412317053901|2011-01-05T06:08:44.361+0000|31.216.154.26|Chrome|ok|2
412317053903|2011-01-04T18:43:09.067+0000|31.47.223.39|Safari|great|5
755914437619|2011-12-02T06:31:04.185+0000|14.4.162.187|Internet Explorer|I see|5
755914437620|2011-12-02T21:51:18.970+0000|14.102.176.115|Firefox|About The Supermen, Boys in the wood) and a serie of E. P, guillaume released in 2008 t|87
755914437621|2011-12-03T09:30:33.657+0000|27.98.219.38|Internet Explorer|great|5
755914437622|2011-12-03T07:32:40.957+0000|27.98.219.38|Internet Explorer|no|2
755914437623|2011-12-03T07:05:33.819+0000|195.94.29.22|Internet Explorer|About Garth Brooks,  the Century in the United States. As of 2010, Brooks' |75
755914437624|2011-12-02T23:04:10.241+0000|195.94.29.22|Internet Explorer|no|2
755914437625|2011-12-02T22:57:53.693+0000|41.138.53.37|Internet Explorer|roflol|6
755914437626|2011-12-02T22:45:09.432+0000|31.171.137.117|Internet Explorer|fine|4
755914437627|2011-12-02T09:23:19.523+0000|31.171.137.117|Internet Explorer|good|4
755914437628|2011-12-04T04:17:30.542+0000|41.191.102.23|Firefox|great|5
755914437629|2011-12-03T08:36:56.412+0000|27.131.223.231|Firefox|no|2
755914437630|2011-12-02T17:12:41.619+0000|14.102.176.115|Firefox|About 4 Way Street, s & Nash, their second as Crosby, Stills, Nash & Young, and th|82
755914437631|2011-12-02T21:29:03.236+0000|186.124.241.164|Firefox|About Honky Cat, , Johnstone, Nigel Olsson and Ray Cooper) was released on the H|80
1030792344577|2012-07-09T09:21:40.534+0000|27.129.18.209|Internet Explorer|no way!|7
962072867842|2012-07-08T23:25:09.978+0000|103.3.173.77|Firefox|About Charlie Parker, h as Yardbird Suite, Ornithology, Bird Gets the Worm, and Bird of P|89
962072867843|2012-07-09T00:47:49.382+0000|27.98.219.38|Internet Explorer|great|5
962072867844|2012-07-09T03:36:21.941+0000|200.0.70.44|Chrome|maybe|5
962072867845|2012-07-09T04:48:32.489+0000|103.3.44.119|Chrome|thx|3
962072867846|2012-07-09T01:49:58.540+0000|200.0.70.44|Chrome|LOL|3
1030792344583|2012-07-09T14:33:31.383+0000|27.129.18.209|Internet Explorer|no|2
1030792344584|2012-07-09T20:22:11.145+0000|106.65.8.110|Chrome|About British North America, re amended or repealed by the Constitution Act, 1982. The rest were renamed in Canada as the Constitution Acts. In the United Kingdom, those Acts that we|182
962072867849|2012-07-08T23:26:48.965+0000|1.181.61.51|Internet Explorer|right|5
1030792344586|2012-07-09T09:19:15.497+0000|190.5.24.199|Chrome|maybe|5
1030792344587|2012-07-10T00:25:00.899+0000|41.191.102.23|Firefox|no|2
1030792344588|2012-07-10T13:22:41.797+0000|106.65.8.110|Chrome|About Maybellene, te audiences and it was quickly covered by several other artis|80
824633914382|2012-02-06T16:08:00.309+0000|106.65.8.110|Chrome|About Keith Richards, icit drug use stems in part from several drug busts during the late 1960s andAbout City of Blinding Lights, Other lyrics refer to B|153
824633914383|2012-02-07T05:33:42.935+0000|41.191.102.23|Firefox|About Keith Richards, of All Time. Richards' notoriety for illicit drug use stems in parAbout Strange Magic, he single was edited i|131
824633914384|2012-02-07T01:54:04.041+0000|27.131.223.231|Firefox|About Keith Richards,  drug use stems in part from several drug busts during the late 1960s and 1970About Wasting Light, l single Rope, which became only |154
824633914385|2012-02-06T17:44:04.672+0000|27.131.223.231|Firefox|About Keith Richards, f riffs, and has named him the 4th greatest About French Indochi|86
893353391144|2012-04-27T00:12:28.245+0000|106.65.8.110|Chrome|fine|4
893353391145|2012-04-26T07:02:41.214+0000|27.50.7.3|Firefox|About Keith Richards, nd songwriter, and a founder member of TheAbout Living in the|83
893353391146|2012-04-26T22:41:10.461+0000|1.181.61.51|Internet Explorer|cool|4
893353391147|2012-04-26T13:45:31.998+0000|31.171.137.117|Internet Explorer|no way!|7
893353391148|2012-04-26T17:32:41.780+0000|103.3.44.119|Chrome|I see|5
893353391149|2012-04-26T07:05:07.556+0000|190.5.24.199|Chrome|Eight Miles High is an album by Dutch hard rock band Golden Earring, release|76
893353391150|2012-04-26T07:59:08.973+0000|190.5.24.199|Chrome|great|5
893353391151|2012-04-26T09:04:29.002+0000|27.98.219.38|Internet Explorer|About I Want You, I Need You, I Love You, s and Ira Kosloff. It is known best for being Elvis Presley's second RCA single alAbout Living in the USA, ing in the Un|162
893353391152|2012-04-26T10:22:14.043+0000|148.217.114.205|Safari|right|5
893353391153|2012-04-26T10:59:35.227+0000|190.5.24.199|Chrome|roflol|6
893353391154|2012-04-27T06:26:55.238+0000|24.49.183.98|Firefox|About Keith Richards, g Stones' lead vocalist, arAbout Djibouti, ces are the mil|80
893353391155|2012-04-27T07:03:34.613+0000|62.197.166.56|Chrome|About Jack Kerouac, er Bangs, Tom Robbins, Will CAbout Folsom Prison Blues, uitar but |86
893353391156|2012-04-26T07:24:00.708+0000|27.131.223.231|Firefox|right|5
893353391157|2012-04-26T11:16:56.526+0000|27.50.7.3|Firefox|no|2
893353391158|2012-04-27T07:48:38.680+0000|41.214.138.178|Firefox|right|5
893353391159|2012-04-26T07:40:09.120+0000|83.103.246.83|Internet Explorer|About Keith Richards, cian and songwriter, and a founder member of The Rolling StAbout Doubleback, d in Back to the |116
893353391160|2012-04-26T21:30:01.818+0000|190.5.24.199|Chrome|About Finland, Finland built an extensive welfare state and balanced betwe|74
893353391161|2012-04-26T09:40:13.053+0000|190.5.24.199|Chrome|duh|3
893353391162|2012-04-26T22:51:02.605+0000|190.5.24.199|Chrome|no way!|7
893353391163|2012-04-26T07:29:01.041+0000|148.217.114.205|Safari|thx|3
962072867934|2012-06-28T04:08:27.419+0000|1.4.5.28|Internet Explorer|roflol|6
962072867935|2012-06-28T03:43:07.057+0000|41.191.102.23|Firefox|About Little Richard, rn-again Christian. He had charted seventeen original hits in l|85
962072867936|2012-06-28T22:10:59.868+0000|27.131.223.231|Firefox|I see|5
962072867937|2012-06-28T14:10:20.106+0000|27.131.223.231|Firefox|cool|4
962072867938|2012-06-28T19:27:45.685+0000|148.217.114.205|Safari|duh|3
962072867939|2012-06-28T04:48:48.954+0000|186.124.241.164|Firefox|About Woody Guthrie, rved as a figurehead in the folk movement, providing in|76
962072867940|2012-06-29T02:31:06.494+0000|106.65.8.110|Internet Explorer|thx|3
962072867941|2012-06-28T18:03:08.077+0000|41.191.102.23|Firefox|About Urban Hymns, n 29 September 1997 on Hut Recordings. It earned nearly unanimous cri|88
962072867942|2012-06-28T23:02:55.385+0000|148.217.114.205|Safari|About Après toi, slated cover versions including Jak Mám Spát (Czech) recorded by Helena Vondráčková, Keď Si Sám (Slovak) recorded by Eva K|139
962072867943|2012-06-28T21:37:55.352+0000|103.1.112.155|Firefox|About Urban Hymns,  of the year. It is currently ranked theAbout 7 and 7 Is, t|78
962072867944|2012-06-28T15:16:42.585+0000|106.65.8.110|Chrome|About Benin Empire, a pre-colonial African state in what are now modern Nigeria|79
962072867945|2012-06-29T09:46:14.255+0000|186.124.241.164|Firefox|maybe|5
962072867946|2012-06-28T17:53:55.613+0000|103.3.44.119|Chrome|right|5
962072867947|2012-06-28T05:08:36.671+0000|186.124.241.164|Firefox|maybe|5
962072867948|2012-06-28T04:35:39.921+0000|41.205.31.212|Chrome|roflol|6
962072867949|2012-06-29T01:47:10.173+0000|31.135.5.182|Safari|no|2
962072867950|2012-06-28T17:22:35.034+0000|80.242.204.211|Firefox|About Thomas More, ncellor from October 1529 to 16 May 1532. He is commemorate|78
962072867951|2012-06-29T05:28:20.978+0000|9.244.66.6|Firefox|fine|4
962072867952|2012-06-28T04:49:23.321+0000|186.124.241.164|Firefox|fine|4
962072867953|2012-06-28T23:26:01.984+0000|31.171.137.117|Internet Explorer|yes|3
1030792344703|2012-08-01T16:15:50.441+0000|148.217.114.205|Safari|LOL|3
1030792344704|2012-08-01T14:29:43.781+0000|14.102.176.115|Firefox|About When the Lovelight Starts Shining Through His Eyes, ozier–Holland and recor|81
1030792344705|2012-08-02T04:57:29.347+0000|1.181.61.51|Internet Explorer|LOL|3
1030792344706|2012-08-01T15:10:58.988+0000|27.129.18.209|Internet Explorer|no|2
1030792344707|2012-08-01T22:21:32.352+0000|14.156.63.216|Firefox|About Mauritania, book, 2007 est. Subunit 1/5 khoums Symbol UM Coins Freq. used 5, 10, 20, 50 ouguiya Rarely used 1 khoums (1/5 Ouguiya),|137
1030792344708|2012-08-01T20:02:02.751+0000|9.244.66.6|Firefox|duh|3
1030792344709|2012-08-02T03:34:39.129+0000|200.0.70.44|Chrome|About John Steinbeck, Eden (1952) and the novella Of Mice and Men (1937). |74
1030792344710|2012-08-02T01:57:55.876+0000|85.28.92.240|Firefox|ok|2
1030792344711|2012-08-01T15:10:36.849+0000|27.131.223.231|Firefox|duh|3
1030792344712|2012-08-02T12:46:26.297+0000|186.124.241.164|Firefox|About Calvin Coolidge, sidency is still divided between those who approve of his reduction of the size of government programs and those who believe the federal govern|166
1030792344713|2012-08-02T09:50:04.853+0000|14.102.176.115|Firefox|About Killa Season, h studio album by Harlem rapper Cam'ron. It was released on May|83
1030792344714|2012-08-01T22:28:19.647+0000|41.191.102.23|Firefox|right|5
893353391244|2012-03-13T05:56:22.526+0000|103.3.173.77|Firefox|yes|3
893353391245|2012-03-13T07:22:42.819+0000|83.103.246.83|Internet Explorer|fine|4
893353391246|2012-03-14T04:03:36.383+0000|83.103.246.83|Internet Explorer|About Keith Richards, riffs, and has named him the 4th greatest gAbout Magic Man,  M|84
893353391247|2012-03-14T03:10:01.080+0000|27.98.219.38|Internet Explorer|no|2
